InvoiceID,CustomerID,ProductSKU,Quantity,UnitPrice,InvoiceDate,AcquisitionChannel,TotalSpend,Year,Month,MonthPeriod,DayName,Hour
INV-100256,13843.0,PROD-005,3,19.99,2025-12-27 16:00:00,Web,59.97,2025,12,2025-12,Saturday,16
INV-100257,10512.0,PROD-002,3,19.99,2025-09-23 13:00:00,Web,59.97,2025,9,2025-09,Tuesday,13
INV-100258,14107.0,PROD-004,2,19.99,2025-09-26 18:00:00,B2B Portal,39.98,2025,9,2025-09,Friday,18
INV-100259,13769.0,PROD-002,8,150.0,2026-02-05 10:00:00,Web,1200.0,2026,2,2026-02,Thursday,10
INV-100260,11154.0,PROD-005,6,299.99,2026-03-26 14:00:00,Mobile App,1799.94,2026,3,2026-03,Thursday,14
INV-100261,13440.0,PROD-003,5,299.99,2025-04-23 19:00:00,B2B Portal,1499.95,2025,4,2025-04,Wednesday,19
INV-100263,13284.0,PROD-004,8,19.99,2026-03-06 14:00:00,Mobile App,159.92,2026,3,2026-03,Friday,14
INV-100264,14973.0,PROD-004,1,49.99,2025-01-24 16:00:00,Web,49.99,2025,1,2025-01,Friday,16
INV-100267,14569.0,PROD-005,9,150.0,2025-07-29 17:00:00,Web,1350.0,2025,7,2025-07,Tuesday,17
INV-100268,14632.0,PROD-005,4,299.99,2026-02-10 19:00:00,Mobile App,1199.96,2026,2,2026-02,Tuesday,19
INV-100269,11955.0,PROD-001,3,49.99,2025-03-22 08:00:00,Mobile App,149.97,2025,3,2025-03,Saturday,8
INV-100270,14344.0,PROD-003,1,299.99,2025-02-03 16:00:00,Web,299.99,2025,2,2025-02,Monday,16
INV-100271,10474.0,PROD-002,5,49.99,2025-06-13 10:00:00,Web,249.95000000000002,2025,6,2025-06,Friday,10
INV-100272,14175.0,PROD-004,4,150.0,2026-01-28 10:00:00,B2B Portal,600.0,2026,1,2026-01,Wednesday,10
INV-100273,11348.0,PROD-002,7,150.0,2025-12-31 13:00:00,Web,1050.0,2025,12,2025-12,Wednesday,13
INV-100275,13092.0,PROD-004,3,4.99,2026-04-29 19:00:00,Web,14.97,2026,4,2026-04,Wednesday,19
INV-100276,11169.0,PROD-001,8,49.99,2025-05-24 19:00:00,Web,399.92,2025,5,2025-05,Saturday,19
INV-100277,10391.0,PROD-004,5,150.0,2025-03-01 08:00:00,B2B Portal,750.0,2025,3,2025-03,Saturday,8
INV-100278,14869.0,PROD-001,4,299.99,2026-04-20 12:00:00,Web,1199.96,2026,4,2026-04,Monday,12
INV-100279,10009.0,PROD-001,3,19.99,2026-03-05 17:00:00,Web,59.97,2026,3,2026-03,Thursday,17
INV-100280,10384.0,PROD-005,1,150.0,2026-01-28 12:00:00,Web,150.0,2026,1,2026-01,Wednesday,12
INV-100281,14780.0,PROD-003,6,19.99,2025-10-02 15:00:00,Web,119.94,2025,10,2025-10,Thursday,15
INV-100283,13474.0,PROD-003,8,19.99,2025-03-04 12:00:00,Web,159.92,2025,3,2025-03,Tuesday,12
INV-100284,10600.0,PROD-001,7,49.99,2025-07-31 09:00:00,Mobile App,349.93,2025,7,2025-07,Thursday,9
INV-100285,13506.0,PROD-005,9,49.99,2025-10-25 09:00:00,B2B Portal,449.91,2025,10,2025-10,Saturday,9
INV-100286,13314.0,PROD-002,8,299.99,2026-02-06 09:00:00,Mobile App,2399.92,2026,2,2026-02,Friday,9
INV-100287,12950.0,PROD-004,5,150.0,2025-04-19 19:00:00,Mobile App,750.0,2025,4,2025-04,Saturday,19
INV-100288,10202.0,PROD-004,9,4.99,2025-06-18 13:00:00,Web,44.910000000000004,2025,6,2025-06,Wednesday,13
INV-100289,10616.0,PROD-004,3,19.99,2025-02-01 16:00:00,Mobile App,59.97,2025,2,2025-02,Saturday,16
INV-100290,11331.0,PROD-003,6,19.99,2026-04-07 15:00:00,B2B Portal,119.94,2026,4,2026-04,Tuesday,15
INV-100291,13019.0,PROD-004,2,299.99,2025-04-24 19:00:00,Mobile App,599.98,2025,4,2025-04,Thursday,19
INV-100292,11184.0,PROD-003,3,4.99,2025-03-17 12:00:00,Web,14.97,2025,3,2025-03,Monday,12
INV-100293,14777.0,PROD-003,4,4.99,2026-02-28 11:00:00,Web,19.96,2026,2,2026-02,Saturday,11
INV-100294,12806.0,PROD-003,6,19.99,2026-03-26 16:00:00,B2B Portal,119.94,2026,3,2026-03,Thursday,16
INV-100295,10600.0,PROD-002,1,150.0,2025-04-12 08:00:00,B2B Portal,150.0,2025,4,2025-04,Saturday,8
INV-100296,10638.0,PROD-001,4,150.0,2025-12-30 19:00:00,Web,600.0,2025,12,2025-12,Tuesday,19
INV-100298,14737.0,PROD-001,8,150.0,2025-08-26 14:00:00,Web,1200.0,2025,8,2025-08,Tuesday,14
INV-100299,11852.0,PROD-002,2,4.99,2026-05-06 10:00:00,B2B Portal,9.98,2026,5,2026-05,Wednesday,10
INV-100300,12150.0,PROD-003,3,150.0,2025-09-05 08:00:00,Web,450.0,2025,9,2025-09,Friday,8
INV-100301,11958.0,PROD-001,9,49.99,2025-04-16 17:00:00,Web,449.91,2025,4,2025-04,Wednesday,17
INV-100302,13474.0,PROD-004,3,150.0,2025-05-14 10:00:00,Web,450.0,2025,5,2025-05,Wednesday,10
INV-100303,10235.0,PROD-002,8,299.99,2025-09-14 13:00:00,Web,2399.92,2025,9,2025-09,Sunday,13
INV-100304,13171.0,PROD-001,4,19.99,2025-06-25 15:00:00,Web,79.96,2025,6,2025-06,Wednesday,15
INV-100305,11958.0,PROD-004,2,19.99,2025-06-24 12:00:00,Mobile App,39.98,2025,6,2025-06,Tuesday,12
INV-100308,11066.0,PROD-002,4,299.99,2025-11-04 15:00:00,Mobile App,1199.96,2025,11,2025-11,Tuesday,15
INV-100309,12062.0,PROD-002,2,49.99,2025-08-04 12:00:00,Web,99.98,2025,8,2025-08,Monday,12
INV-100310,13266.0,PROD-005,2,19.99,2026-05-02 14:00:00,Web,39.98,2026,5,2026-05,Saturday,14
INV-100311,13236.0,PROD-001,1,150.0,2025-05-22 12:00:00,Web,150.0,2025,5,2025-05,Thursday,12
INV-100315,13170.0,PROD-002,5,4.99,2025-11-23 14:00:00,B2B Portal,24.950000000000003,2025,11,2025-11,Sunday,14
INV-100316,14185.0,PROD-005,5,19.99,2025-07-30 12:00:00,Web,99.94999999999999,2025,7,2025-07,Wednesday,12
INV-100317,13278.0,PROD-003,6,4.99,2026-05-04 17:00:00,Web,29.94,2026,5,2026-05,Monday,17
INV-100318,12967.0,PROD-002,3,150.0,2025-04-28 08:00:00,Web,450.0,2025,4,2025-04,Monday,8
INV-100319,13330.0,PROD-005,5,49.99,2025-06-22 13:00:00,Web,249.95000000000002,2025,6,2025-06,Sunday,13
INV-100320,12849.0,PROD-004,6,4.99,2026-02-17 10:00:00,Web,29.94,2026,2,2026-02,Tuesday,10
INV-100322,14754.0,PROD-001,4,4.99,2026-03-04 16:00:00,B2B Portal,19.96,2026,3,2026-03,Wednesday,16
INV-100323,11365.0,PROD-005,8,19.99,2025-01-14 14:00:00,B2B Portal,159.92,2025,1,2025-01,Tuesday,14
INV-100324,12393.0,PROD-001,5,150.0,2025-01-05 09:00:00,Web,750.0,2025,1,2025-01,Sunday,9
INV-100325,13236.0,PROD-003,5,19.99,2026-01-01 08:00:00,Web,99.94999999999999,2026,1,2026-01,Thursday,8
INV-100328,14061.0,PROD-002,8,49.99,2026-01-25 17:00:00,B2B Portal,399.92,2026,1,2026-01,Sunday,17
INV-100329,12593.0,PROD-005,4,4.99,2025-05-06 11:00:00,Mobile App,19.96,2025,5,2025-05,Tuesday,11
INV-100330,11719.0,PROD-004,3,19.99,2025-03-17 16:00:00,Mobile App,59.97,2025,3,2025-03,Monday,16
INV-100331,14499.0,PROD-005,5,19.99,2025-03-07 10:00:00,Mobile App,99.94999999999999,2025,3,2025-03,Friday,10
INV-100332,10412.0,PROD-004,1,299.99,2025-11-02 08:00:00,Web,299.99,2025,11,2025-11,Sunday,8
INV-100335,14859.0,PROD-005,9,49.99,2025-02-05 19:00:00,Web,449.91,2025,2,2025-02,Wednesday,19
INV-100336,13146.0,PROD-002,8,150.0,2025-02-19 19:00:00,Mobile App,1200.0,2025,2,2025-02,Wednesday,19
INV-100337,13486.0,PROD-005,2,19.99,2026-04-09 10:00:00,B2B Portal,39.98,2026,4,2026-04,Thursday,10
INV-100339,12454.0,PROD-001,8,49.99,2025-02-02 12:00:00,Web,399.92,2025,2,2025-02,Sunday,12
INV-100340,12435.0,PROD-002,6,4.99,2025-06-05 10:00:00,Mobile App,29.94,2025,6,2025-06,Thursday,10
INV-100341,11312.0,PROD-002,7,19.99,2025-07-01 18:00:00,Mobile App,139.92999999999998,2025,7,2025-07,Tuesday,18
INV-100342,12324.0,PROD-001,3,4.99,2025-01-19 08:00:00,Mobile App,14.97,2025,1,2025-01,Sunday,8
INV-100343,10064.0,PROD-005,1,19.99,2025-03-22 18:00:00,Web,19.99,2025,3,2025-03,Saturday,18
INV-100344,11810.0,PROD-002,2,4.99,2026-04-05 13:00:00,Mobile App,9.98,2026,4,2026-04,Sunday,13
INV-100345,10559.0,PROD-005,3,19.99,2026-01-03 11:00:00,B2B Portal,59.97,2026,1,2026-01,Saturday,11
INV-100346,14835.0,PROD-005,5,299.99,2025-05-01 10:00:00,B2B Portal,1499.95,2025,5,2025-05,Thursday,10
INV-100347,13394.0,PROD-001,7,19.99,2025-03-01 19:00:00,Mobile App,139.92999999999998,2025,3,2025-03,Saturday,19
INV-100348,10064.0,PROD-003,3,19.99,2025-10-29 09:00:00,Mobile App,59.97,2025,10,2025-10,Wednesday,9
INV-100349,10114.0,PROD-003,8,299.99,2025-10-06 12:00:00,Mobile App,2399.92,2025,10,2025-10,Monday,12
INV-100350,11218.0,PROD-005,6,4.99,2025-04-28 14:00:00,Mobile App,29.94,2025,4,2025-04,Monday,14
INV-100351,11388.0,PROD-001,1,49.99,2025-03-23 09:00:00,Web,49.99,2025,3,2025-03,Sunday,9
INV-100352,12999.0,PROD-003,3,19.99,2025-07-21 12:00:00,Mobile App,59.97,2025,7,2025-07,Monday,12
INV-100354,13236.0,PROD-002,7,299.99,2025-04-26 08:00:00,Web,2099.9300000000003,2025,4,2025-04,Saturday,8
INV-100355,10717.0,PROD-002,9,49.99,2025-12-23 15:00:00,Mobile App,449.91,2025,12,2025-12,Tuesday,15
INV-100356,11396.0,PROD-004,7,150.0,2025-06-04 10:00:00,B2B Portal,1050.0,2025,6,2025-06,Wednesday,10
INV-100357,11574.0,PROD-004,3,49.99,2025-09-23 10:00:00,Mobile App,149.97,2025,9,2025-09,Tuesday,10
INV-100358,12993.0,PROD-004,7,150.0,2025-07-20 08:00:00,Web,1050.0,2025,7,2025-07,Sunday,8
INV-100359,14542.0,PROD-003,4,150.0,2025-03-29 12:00:00,B2B Portal,600.0,2025,3,2025-03,Saturday,12
INV-100360,13219.0,PROD-002,8,299.99,2026-01-08 19:00:00,Mobile App,2399.92,2026,1,2026-01,Thursday,19
INV-100361,14854.0,PROD-002,2,150.0,2025-06-02 17:00:00,B2B Portal,300.0,2025,6,2025-06,Monday,17
INV-100362,11081.0,PROD-003,5,4.99,2025-03-29 17:00:00,B2B Portal,24.950000000000003,2025,3,2025-03,Saturday,17
INV-100363,13072.0,PROD-002,5,19.99,2026-03-11 10:00:00,Web,99.94999999999999,2026,3,2026-03,Wednesday,10
INV-100364,11968.0,PROD-002,1,49.99,2025-06-05 09:00:00,Web,49.99,2025,6,2025-06,Thursday,9
INV-100365,14893.0,PROD-005,2,19.99,2025-08-03 18:00:00,Mobile App,39.98,2025,8,2025-08,Sunday,18
INV-100366,12878.0,PROD-002,2,49.99,2025-11-04 19:00:00,Web,99.98,2025,11,2025-11,Tuesday,19
INV-100367,13122.0,PROD-005,3,4.99,2025-03-17 08:00:00,Web,14.97,2025,3,2025-03,Monday,8
INV-100369,11396.0,PROD-001,3,49.99,2025-07-13 19:00:00,Mobile App,149.97,2025,7,2025-07,Sunday,19
INV-100370,10280.0,PROD-005,3,49.99,2025-04-12 14:00:00,Web,149.97,2025,4,2025-04,Saturday,14
INV-100371,12739.0,PROD-002,5,150.0,2025-06-06 13:00:00,Web,750.0,2025,6,2025-06,Friday,13
INV-100372,10784.0,PROD-004,7,299.99,2025-01-30 15:00:00,B2B Portal,2099.9300000000003,2025,1,2025-01,Thursday,15
INV-100373,13577.0,PROD-001,9,150.0,2025-10-05 19:00:00,B2B Portal,1350.0,2025,10,2025-10,Sunday,19
INV-100374,13602.0,PROD-001,2,19.99,2025-01-07 19:00:00,Web,39.98,2025,1,2025-01,Tuesday,19
INV-100375,13900.0,PROD-004,6,49.99,2026-04-20 14:00:00,Mobile App,299.94,2026,4,2026-04,Monday,14
INV-100376,12731.0,PROD-004,5,49.99,2025-11-30 08:00:00,Web,249.95000000000002,2025,11,2025-11,Sunday,8
INV-100377,10232.0,PROD-001,8,49.99,2025-08-15 17:00:00,Mobile App,399.92,2025,8,2025-08,Friday,17
INV-100378,11495.0,PROD-001,1,150.0,2025-08-08 14:00:00,Web,150.0,2025,8,2025-08,Friday,14
INV-100379,10470.0,PROD-002,8,150.0,2026-01-04 14:00:00,Mobile App,1200.0,2026,1,2026-01,Sunday,14
INV-100380,14719.0,PROD-005,2,19.99,2025-10-02 12:00:00,Web,39.98,2025,10,2025-10,Thursday,12
INV-100382,13561.0,PROD-001,5,299.99,2025-02-06 09:00:00,Web,1499.95,2025,2,2025-02,Thursday,9
INV-100383,14455.0,PROD-001,4,299.99,2025-06-24 09:00:00,Web,1199.96,2025,6,2025-06,Tuesday,9
INV-100384,12961.0,PROD-003,3,19.99,2026-03-05 12:00:00,Mobile App,59.97,2026,3,2026-03,Thursday,12
INV-100385,13772.0,PROD-001,2,150.0,2025-05-12 17:00:00,B2B Portal,300.0,2025,5,2025-05,Monday,17
INV-100386,14720.0,PROD-005,4,150.0,2025-04-14 12:00:00,Mobile App,600.0,2025,4,2025-04,Monday,12
INV-100387,11353.0,PROD-002,5,49.99,2025-10-19 10:00:00,Web,249.95000000000002,2025,10,2025-10,Sunday,10
INV-100388,12773.0,PROD-003,1,19.99,2025-01-28 12:00:00,Web,19.99,2025,1,2025-01,Tuesday,12
INV-100389,14514.0,PROD-005,3,299.99,2026-01-13 16:00:00,B2B Portal,899.97,2026,1,2026-01,Tuesday,16
INV-100390,11282.0,PROD-002,4,49.99,2026-04-21 08:00:00,Web,199.96,2026,4,2026-04,Tuesday,8
INV-100391,11687.0,PROD-003,8,19.99,2025-05-22 11:00:00,B2B Portal,159.92,2025,5,2025-05,Thursday,11
INV-100392,12537.0,PROD-003,5,19.99,2025-07-16 14:00:00,Mobile App,99.94999999999999,2025,7,2025-07,Wednesday,14
INV-100393,10130.0,PROD-003,7,49.99,2025-04-08 09:00:00,Mobile App,349.93,2025,4,2025-04,Tuesday,9
INV-100394,10991.0,PROD-003,2,49.99,2026-05-04 08:00:00,Web,99.98,2026,5,2026-05,Monday,8
INV-100395,10455.0,PROD-003,2,19.99,2025-11-20 09:00:00,Web,39.98,2025,11,2025-11,Thursday,9
INV-100396,14565.0,PROD-003,9,19.99,2025-07-15 12:00:00,Web,179.91,2025,7,2025-07,Tuesday,12
INV-100397,11409.0,PROD-004,3,4.99,2025-05-13 11:00:00,Mobile App,14.97,2025,5,2025-05,Tuesday,11
INV-100398,14488.0,PROD-002,8,19.99,2026-02-04 18:00:00,Mobile App,159.92,2026,2,2026-02,Wednesday,18
INV-100400,14736.0,PROD-001,2,19.99,2026-01-21 19:00:00,Web,39.98,2026,1,2026-01,Wednesday,19
INV-100401,11686.0,PROD-005,9,150.0,2025-07-13 09:00:00,B2B Portal,1350.0,2025,7,2025-07,Sunday,9
INV-100402,12539.0,PROD-004,3,150.0,2025-02-28 16:00:00,B2B Portal,450.0,2025,2,2025-02,Friday,16
INV-100404,11184.0,PROD-003,5,19.99,2025-05-11 08:00:00,B2B Portal,99.94999999999999,2025,5,2025-05,Sunday,8
INV-100405,12391.0,PROD-004,8,49.99,2026-04-18 14:00:00,Web,399.92,2026,4,2026-04,Saturday,14
INV-100406,13141.0,PROD-005,3,4.99,2026-03-05 13:00:00,Mobile App,14.97,2026,3,2026-03,Thursday,13
INV-100407,11059.0,PROD-004,4,4.99,2025-11-09 16:00:00,Web,19.96,2025,11,2025-11,Sunday,16
INV-100408,10055.0,PROD-005,4,19.99,2025-12-27 17:00:00,Web,79.96,2025,12,2025-12,Saturday,17
INV-100409,12593.0,PROD-003,6,19.99,2025-06-10 13:00:00,Web,119.94,2025,6,2025-06,Tuesday,13
INV-100410,12128.0,PROD-003,5,299.99,2025-11-11 15:00:00,Web,1499.95,2025,11,2025-11,Tuesday,15
INV-100413,12491.0,PROD-003,9,299.99,2025-05-08 09:00:00,Web,2699.91,2025,5,2025-05,Thursday,9
INV-100414,13461.0,PROD-002,5,299.99,2025-11-27 12:00:00,Web,1499.95,2025,11,2025-11,Thursday,12
INV-100415,14455.0,PROD-002,9,150.0,2025-06-18 13:00:00,Web,1350.0,2025,6,2025-06,Wednesday,13
INV-100416,12082.0,PROD-003,3,49.99,2026-03-05 08:00:00,Web,149.97,2026,3,2026-03,Thursday,8
INV-100417,12919.0,PROD-004,8,150.0,2026-05-08 15:00:00,B2B Portal,1200.0,2026,5,2026-05,Friday,15
INV-100418,12368.0,PROD-003,2,150.0,2025-02-10 12:00:00,B2B Portal,300.0,2025,2,2025-02,Monday,12
INV-100419,14156.0,PROD-004,5,299.99,2026-05-08 13:00:00,Web,1499.95,2026,5,2026-05,Friday,13
INV-100421,13324.0,PROD-001,3,299.99,2025-08-08 09:00:00,Web,899.97,2025,8,2025-08,Friday,9
INV-100422,10559.0,PROD-001,2,4.99,2025-02-19 18:00:00,Mobile App,9.98,2025,2,2025-02,Wednesday,18
INV-100423,13743.0,PROD-005,9,4.99,2025-09-04 17:00:00,Web,44.910000000000004,2025,9,2025-09,Thursday,17
INV-100424,10924.0,PROD-005,1,150.0,2026-04-04 10:00:00,Web,150.0,2026,4,2026-04,Saturday,10
INV-100425,14067.0,PROD-005,6,299.99,2025-12-28 08:00:00,Web,1799.94,2025,12,2025-12,Sunday,8
INV-100426,14330.0,PROD-001,2,299.99,2026-04-13 17:00:00,Web,599.98,2026,4,2026-04,Monday,17
INV-100427,12701.0,PROD-003,8,19.99,2026-01-10 15:00:00,Web,159.92,2026,1,2026-01,Saturday,15
INV-100428,14632.0,PROD-002,7,49.99,2025-07-19 13:00:00,Mobile App,349.93,2025,7,2025-07,Saturday,13
INV-100429,12125.0,PROD-004,7,4.99,2025-03-01 19:00:00,Web,34.93,2025,3,2025-03,Saturday,19
INV-100430,12869.0,PROD-002,8,19.99,2025-04-17 08:00:00,B2B Portal,159.92,2025,4,2025-04,Thursday,8
INV-100431,13636.0,PROD-004,8,299.99,2025-02-11 18:00:00,Web,2399.92,2025,2,2025-02,Tuesday,18
INV-100432,11081.0,PROD-001,9,49.99,2025-08-02 16:00:00,Mobile App,449.91,2025,8,2025-08,Saturday,16
INV-100434,12993.0,PROD-002,2,4.99,2025-10-25 16:00:00,Mobile App,9.98,2025,10,2025-10,Saturday,16
INV-100435,12326.0,PROD-005,2,49.99,2026-02-23 09:00:00,B2B Portal,99.98,2026,2,2026-02,Monday,9
INV-100436,13719.0,PROD-005,1,150.0,2025-12-06 17:00:00,Mobile App,150.0,2025,12,2025-12,Saturday,17
INV-100437,11931.0,PROD-005,6,299.99,2025-04-23 11:00:00,B2B Portal,1799.94,2025,4,2025-04,Wednesday,11
INV-100438,10455.0,PROD-002,1,150.0,2025-01-25 18:00:00,B2B Portal,150.0,2025,1,2025-01,Saturday,18
INV-100439,12849.0,PROD-003,1,49.99,2025-07-16 13:00:00,Web,49.99,2025,7,2025-07,Wednesday,13
INV-100440,12616.0,PROD-003,7,49.99,2026-02-27 13:00:00,Web,349.93,2026,2,2026-02,Friday,13
INV-100441,10064.0,PROD-005,1,150.0,2025-03-24 10:00:00,B2B Portal,150.0,2025,3,2025-03,Monday,10
INV-100442,14744.0,PROD-002,8,150.0,2025-09-03 19:00:00,Web,1200.0,2025,9,2025-09,Wednesday,19
INV-100443,12734.0,PROD-005,2,4.99,2025-05-29 18:00:00,Web,9.98,2025,5,2025-05,Thursday,18
INV-100444,11696.0,PROD-004,4,150.0,2026-03-31 15:00:00,Web,600.0,2026,3,2026-03,Tuesday,15
INV-100446,10412.0,PROD-002,1,150.0,2025-08-09 09:00:00,Mobile App,150.0,2025,8,2025-08,Saturday,9
INV-100447,11184.0,PROD-004,5,19.99,2025-11-21 11:00:00,Mobile App,99.94999999999999,2025,11,2025-11,Friday,11
INV-100448,12565.0,PROD-001,3,150.0,2026-03-07 17:00:00,Web,450.0,2026,3,2026-03,Saturday,17
INV-100449,14138.0,PROD-001,1,299.99,2025-03-07 17:00:00,B2B Portal,299.99,2025,3,2025-03,Friday,17
INV-100450,10357.0,PROD-001,1,4.99,2026-05-05 18:00:00,Mobile App,4.99,2026,5,2026-05,Tuesday,18
INV-100452,14364.0,PROD-003,4,299.99,2026-05-14 08:00:00,B2B Portal,1199.96,2026,5,2026-05,Thursday,8
INV-100453,13067.0,PROD-001,4,19.99,2025-07-07 15:00:00,B2B Portal,79.96,2025,7,2025-07,Monday,15
INV-100454,14846.0,PROD-005,7,299.99,2025-10-19 14:00:00,Web,2099.9300000000003,2025,10,2025-10,Sunday,14
INV-100455,12524.0,PROD-003,9,49.99,2025-01-19 11:00:00,Web,449.91,2025,1,2025-01,Sunday,11
INV-100457,12976.0,PROD-004,3,19.99,2025-11-21 13:00:00,Mobile App,59.97,2025,11,2025-11,Friday,13
INV-100458,14980.0,PROD-005,3,299.99,2025-03-11 09:00:00,Web,899.97,2025,3,2025-03,Tuesday,9
INV-100459,11853.0,PROD-002,8,150.0,2025-01-29 17:00:00,B2B Portal,1200.0,2025,1,2025-01,Wednesday,17
INV-100460,14972.0,PROD-004,5,4.99,2025-03-27 12:00:00,Web,24.950000000000003,2025,3,2025-03,Thursday,12
INV-100461,14495.0,PROD-004,5,150.0,2025-05-17 17:00:00,Mobile App,750.0,2025,5,2025-05,Saturday,17
INV-100463,10474.0,PROD-004,5,4.99,2025-09-08 09:00:00,B2B Portal,24.950000000000003,2025,9,2025-09,Monday,9
INV-100465,13556.0,PROD-004,6,4.99,2025-03-10 11:00:00,Mobile App,29.94,2025,3,2025-03,Monday,11
INV-100467,11636.0,PROD-001,1,4.99,2025-05-12 19:00:00,Web,4.99,2025,5,2025-05,Monday,19
INV-100468,12385.0,PROD-005,6,150.0,2026-03-25 15:00:00,Web,900.0,2026,3,2026-03,Wednesday,15
INV-100469,13067.0,PROD-003,6,19.99,2025-05-08 08:00:00,Web,119.94,2025,5,2025-05,Thursday,8
INV-100470,14976.0,PROD-005,1,19.99,2025-12-13 10:00:00,Web,19.99,2025,12,2025-12,Saturday,10
INV-100471,12625.0,PROD-003,4,299.99,2025-02-20 14:00:00,Web,1199.96,2025,2,2025-02,Thursday,14
INV-100472,11816.0,PROD-004,2,4.99,2025-11-07 14:00:00,Web,9.98,2025,11,2025-11,Friday,14
INV-100473,12435.0,PROD-004,7,49.99,2025-11-07 18:00:00,Mobile App,349.93,2025,11,2025-11,Friday,18
INV-100474,13577.0,PROD-003,2,4.99,2025-11-04 11:00:00,Mobile App,9.98,2025,11,2025-11,Tuesday,11
INV-100475,11687.0,PROD-004,5,19.99,2025-11-08 18:00:00,B2B Portal,99.94999999999999,2025,11,2025-11,Saturday,18
INV-100476,13445.0,PROD-001,5,19.99,2025-12-21 13:00:00,B2B Portal,99.94999999999999,2025,12,2025-12,Sunday,13
INV-100478,10971.0,PROD-004,1,150.0,2026-03-14 11:00:00,Web,150.0,2026,3,2026-03,Saturday,11
INV-100479,11931.0,PROD-002,4,299.99,2026-01-28 17:00:00,Mobile App,1199.96,2026,1,2026-01,Wednesday,17
INV-100480,10853.0,PROD-003,1,19.99,2025-03-26 17:00:00,B2B Portal,19.99,2025,3,2025-03,Wednesday,17
INV-100481,13283.0,PROD-003,4,49.99,2025-10-07 18:00:00,Mobile App,199.96,2025,10,2025-10,Tuesday,18
INV-100482,10876.0,PROD-004,2,49.99,2025-10-29 09:00:00,Mobile App,99.98,2025,10,2025-10,Wednesday,9
INV-100483,12027.0,PROD-003,2,4.99,2025-05-20 11:00:00,Web,9.98,2025,5,2025-05,Tuesday,11
INV-100484,11794.0,PROD-002,9,49.99,2026-04-03 10:00:00,Web,449.91,2026,4,2026-04,Friday,10
INV-100485,13723.0,PROD-003,2,49.99,2026-03-04 14:00:00,Web,99.98,2026,3,2026-03,Wednesday,14
INV-100486,13730.0,PROD-002,1,49.99,2025-06-17 16:00:00,Web,49.99,2025,6,2025-06,Tuesday,16
INV-100487,14744.0,PROD-003,1,4.99,2025-04-27 10:00:00,Mobile App,4.99,2025,4,2025-04,Sunday,10
INV-100488,13394.0,PROD-003,6,19.99,2026-04-06 12:00:00,Web,119.94,2026,4,2026-04,Monday,12
INV-100490,10574.0,PROD-005,8,150.0,2025-04-17 11:00:00,Mobile App,1200.0,2025,4,2025-04,Thursday,11
INV-100491,10860.0,PROD-001,1,49.99,2025-02-14 15:00:00,Mobile App,49.99,2025,2,2025-02,Friday,15
INV-100492,11823.0,PROD-002,1,49.99,2026-05-15 19:00:00,Web,49.99,2026,5,2026-05,Friday,19
INV-100493,13342.0,PROD-001,8,19.99,2025-06-04 15:00:00,Web,159.92,2025,6,2025-06,Wednesday,15
INV-100494,13108.0,PROD-003,4,19.99,2026-01-16 09:00:00,Mobile App,79.96,2026,1,2026-01,Friday,9
INV-100497,12150.0,PROD-005,5,299.99,2026-02-08 16:00:00,Mobile App,1499.95,2026,2,2026-02,Sunday,16
INV-100498,11169.0,PROD-002,4,150.0,2025-02-28 17:00:00,Mobile App,600.0,2025,2,2025-02,Friday,17
INV-100499,11353.0,PROD-004,3,150.0,2025-07-11 18:00:00,Web,450.0,2025,7,2025-07,Friday,18
INV-100500,10537.0,PROD-002,6,299.99,2025-02-17 09:00:00,Web,1799.94,2025,2,2025-02,Monday,9
INV-100501,12731.0,PROD-001,8,19.99,2025-01-12 18:00:00,Mobile App,159.92,2025,1,2025-01,Sunday,18
INV-100502,14804.0,PROD-004,6,299.99,2025-09-08 17:00:00,Mobile App,1799.94,2025,9,2025-09,Monday,17
INV-100503,10595.0,PROD-003,8,19.99,2025-01-18 13:00:00,Mobile App,159.92,2025,1,2025-01,Saturday,13
INV-100504,14642.0,PROD-002,9,19.99,2025-06-01 15:00:00,B2B Portal,179.91,2025,6,2025-06,Sunday,15
INV-100505,14115.0,PROD-001,2,19.99,2025-06-19 15:00:00,Mobile App,39.98,2025,6,2025-06,Thursday,15
INV-100506,13974.0,PROD-003,8,19.99,2025-08-03 09:00:00,B2B Portal,159.92,2025,8,2025-08,Sunday,9
INV-100508,11076.0,PROD-003,2,49.99,2025-09-01 11:00:00,Web,99.98,2025,9,2025-09,Monday,11
INV-100509,11282.0,PROD-002,1,19.99,2025-05-12 12:00:00,Web,19.99,2025,5,2025-05,Monday,12
INV-100510,13775.0,PROD-005,5,4.99,2025-11-06 11:00:00,B2B Portal,24.950000000000003,2025,11,2025-11,Thursday,11
INV-100511,12065.0,PROD-003,3,49.99,2025-07-23 15:00:00,Web,149.97,2025,7,2025-07,Wednesday,15
INV-100512,10301.0,PROD-005,8,299.99,2026-03-19 12:00:00,Web,2399.92,2026,3,2026-03,Thursday,12
INV-100513,11693.0,PROD-003,7,150.0,2025-12-05 17:00:00,Web,1050.0,2025,12,2025-12,Friday,17
INV-100514,11824.0,PROD-005,8,150.0,2025-12-25 15:00:00,B2B Portal,1200.0,2025,12,2025-12,Thursday,15
